type,listPrice,lastSoldPrice,sqft,stories,beds,baths_full,garage,year_built,zip,baths_partial,price_per_sqft,price_category
single_family,560000.0,550000,2565.0,1.0,4.0,3.0,3.0,2009.0,32712,0.0,214.42495126705654,alto
condos,720000.0,670000,2281.0,1.0,3.0,2.0,0.0,1978.0,34105,1.0,293.73081981587023,alto
single_family,349900.0,345000,1702.0,1.0,4.0,2.0,2.0,2024.0,32404,0.0,202.7027027027027,medio
single_family,337500.0,332000,1865.0,2.0,3.0,2.0,2.0,1979.0,32405,1.0,178.01608579088472,medio
single_family,1059900.0,950000,2764.0,1.0,3.0,2.0,1.0,1939.0,33020,1.0,343.70477568740955,alto
townhomes,324900.0,310000,1110.0,2.0,2.0,2.0,0.0,1996.0,33321,1.0,279.27927927927925,medio
single_family,200000.0,185000,1401.0,1.0,2.0,2.0,1.0,1983.0,34446,0.0,132.04853675945753,bajo
single_family,410000.0,410000,895.0,1.0,2.0,1.0,0.0,1960.0,33024,0.0,458.1005586592179,medio
condos,129900.0,129900,1008.0,1.0,2.0,2.0,1.0,1971.0,33308,0.0,128.86904761904762,bajo
condos,250000.0,237500,1003.0,1.0,2.0,2.0,0.0,1973.0,33183,0.0,236.78963110667996,bajo
single_family,366494.0,353930,2106.0,1.0,4.0,2.0,2.0,2026.0,32043,0.0,168.0579297245964,medio
single_family,280000.0,277000,1114.0,1.0,2.0,2.0,1.0,1981.0,33436,0.0,248.65350089766608,bajo
single_family,353000.0,353000,1840.0,1.0,3.0,2.0,2.0,2016.0,32211,0.0,191.84782608695653,medio
single_family,274900.0,257000,1248.0,1.0,3.0,2.0,0.0,2019.0,32459,0.0,205.92948717948718,bajo
single_family,255000.0,252500,1698.0,1.0,3.0,2.0,1.0,1968.0,33990,0.0,148.70435806831566,bajo
land,695000.0,685000,1680.0,1.0,3.0,2.0,0.0,1999.0,34223,0.0,407.73809523809524,alto
single_family,439000.0,425000,1879.0,1.0,3.0,2.0,2.0,2014.0,32940,0.0,226.1841405002661,medio
condos,410000.0,405000,1408.0,1.0,2.0,2.0,0.0,1998.0,34112,0.0,287.64204545454544,medio
single_family,424900.0,424900,2107.0,1.0,5.0,3.0,2.0,2025.0,32563,0.0,201.6611295681063,medio
land,20000.0,20000,1680.0,1.0,3.0,2.0,0.0,1999.0,32189,0.0,11.904761904761905,bajo
single_family,395000.0,395000,1691.0,1.0,3.0,2.0,2.0,2006.0,34953,0.0,233.58959195742165,medio
single_family,625000.0,620000,2080.0,1.0,4.0,2.0,2.0,1998.0,33411,0.0,298.0769230769231,alto
condos,825000.0,765000,1390.0,1.0,2.0,2.0,0.0,1978.0,33957,0.0,550.3597122302158,alto
mobile,75000.0,60000,1296.0,1.0,2.0,2.0,0.0,1980.0,33778,0.0,46.2962962962963,bajo
single_family,327000.0,335000,1314.0,1.0,3.0,2.0,2.0,2025.0,33972,0.0,254.94672754946728,medio
single_family,449900.0,449900,2252.0,2.0,4.0,2.0,2.0,2008.0,32955,0.0,199.7779751332149,medio
condos,154900.0,150000,880.0,1.0,2.0,2.0,0.0,1981.0,32780,0.0,170.45454545454547,bajo
condos,299999.0,293000,1250.0,1.0,2.0,2.0,1.0,1981.0,33064,0.0,234.4,bajo
single_family,598900.0,585000,2124.0,2.0,3.0,3.0,2.0,2005.0,33913,0.0,275.4237288135593,alto
multi_family,565756.0,584807,1448.0,1.0,2.0,2.0,1.0,2026.0,32461,1.0,403.87223756906076,alto
single_family,485000.0,445000,1144.0,1.0,3.0,3.0,0.0,1979.0,33032,0.0,388.986013986014,medio
single_family,215000.0,197000,1047.0,1.0,2.0,1.0,1.0,1969.0,33904,0.0,188.15663801337155,bajo
single_family,742000.0,705000,2498.0,1.0,4.0,3.0,3.0,2000.0,33470,0.0,282.2257806244996,alto
mobile,189000.0,181000,924.0,1.0,2.0,2.0,0.0,1997.0,32455,0.0,195.8874458874459,bajo
single_family,675000.0,655000,2010.0,1.0,3.0,2.0,0.0,1994.0,33175,0.0,325.87064676616916,alto
condos,235000.0,230000,1175.0,1.0,2.0,2.0,0.0,1971.0,33445,0.0,195.74468085106383,bajo
townhomes,435000.0,423000,1905.0,2.0,4.0,3.0,2.0,2010.0,34786,1.0,222.04724409448818,medio
condos,339900.0,340000,1220.0,1.0,3.0,2.0,0.0,1995.0,33193,0.0,278.6885245901639,medio
single_family,1650000.0,1450000,1920.0,1.0,2.0,2.0,0.0,2011.0,33470,0.0,755.2083333333334,alto
single_family,549000.0,630000,1686.0,1.0,4.0,2.0,2.0,1992.0,33328,0.0,373.66548042704625,alto
single_family,319000.0,315000,1760.0,1.0,4.0,2.0,2.0,2024.0,32218,0.0,178.97727272727272,medio
condos,290000.0,250000,1082.0,2.0,2.0,2.0,0.0,1996.0,33922,1.0,231.0536044362292,bajo
land,19000.0,19000,1680.0,1.0,3.0,2.0,0.0,1999.0,32322,0.0,11.30952380952381,bajo
condos,624900.0,590000,1180.0,2.0,2.0,2.0,0.0,1978.0,34103,0.0,500.0,alto
townhomes,1000000.0,975000,2500.0,3.0,4.0,4.0,1.0,2002.0,32459,0.0,390.0,alto
single_family,385000.0,385000,1735.0,1.0,3.0,2.0,2.0,1987.0,32225,0.0,221.90201729106627,medio
land,375000.0,149900,1680.0,1.0,3.0,2.0,0.0,1999.0,32428,0.0,89.22619047619048,bajo
single_family,549000.0,525000,2788.0,2.0,3.0,2.0,2.0,1990.0,32746,1.0,188.30703012912483,alto
single_family,699000.0,625000,2022.0,1.0,3.0,2.0,3.0,1999.0,32960,1.0,309.09990108803163,alto
land,32000.0,27500,1680.0,1.0,3.0,2.0,0.0,1999.0,34972,0.0,16.36904761904762,bajo
single_family,1998000.0,1800000,4002.0,2.0,4.0,3.0,2.0,1999.0,34996,1.0,449.7751124437781,alto
single_family,239000.0,185000,1772.0,1.0,3.0,1.0,0.0,1940.0,32433,0.0,104.4018058690745,bajo
single_family,400000.0,388000,1544.0,1.0,3.0,2.0,2.0,2006.0,33909,0.0,251.29533678756476,medio
single_family,2995000.0,2830000,2392.0,1.0,3.0,3.0,1.0,1953.0,33133,1.0,1183.1103678929767,alto
townhomes,450000.0,459000,1793.0,1.0,3.0,2.0,1.0,2006.0,33027,1.0,255.99553820412717,medio
condos,722000.0,690000,1220.0,1.0,2.0,2.0,0.0,2017.0,32461,0.0,565.5737704918033,alto
single_family,320000.0,300000,1848.0,1.0,4.0,2.0,2.0,1995.0,32068,0.0,162.33766233766235,medio
condos,425000.0,380000,1699.0,2.0,3.0,3.0,1.0,1987.0,33433,0.0,223.66097704532078,medio
single_family,335000.0,335000,1543.0,1.0,3.0,2.0,2.0,2019.0,32097,0.0,217.1095268956578,medio
single_family,410000.0,380000,1341.0,2.0,3.0,2.0,0.0,1995.0,33460,0.0,283.37061894108876,medio
townhomes,189990.0,189990,1219.0,2.0,2.0,2.0,0.0,2025.0,32210,1.0,155.85726004922068,bajo
single_family,279000.0,275000,1408.0,1.0,3.0,2.0,1.0,1956.0,32244,0.0,195.3125,bajo
single_family,329999.0,325000,1763.0,1.0,3.0,2.0,2.0,1980.0,32428,0.0,184.344866704481,medio
single_family,315000.0,302500,1700.0,1.0,3.0,2.0,2.0,2002.0,33543,0.0,177.94117647058823,medio
condos,137500.0,135000,1122.0,2.0,2.0,1.0,0.0,1975.0,32119,1.0,120.32085561497327,bajo
single_family,355900.0,355900,1600.0,1.0,3.0,2.0,0.0,1970.0,32579,0.0,222.4375,medio
single_family,119900.0,119900,854.0,1.0,2.0,2.0,0.0,1982.0,33936,0.0,140.39812646370024,bajo
single_family,299999.0,285000,1068.0,1.0,2.0,2.0,0.0,1970.0,33319,0.0,266.85393258426967,bajo
condos,1450000.0,1385000,2159.0,1.0,3.0,3.0,1.0,2000.0,34145,1.0,641.5006947660954,alto
townhomes,379000.0,369000,1277.0,2.0,3.0,2.0,0.0,2005.0,33020,1.0,288.9584964761159,medio
single_family,215000.0,215000,1104.0,1.0,2.0,2.0,1.0,1990.0,34452,0.0,194.7463768115942,bajo
condos,299900.0,295000,1282.0,1.0,2.0,2.0,0.0,2000.0,34120,0.0,230.10920436817472,bajo
townhomes,265000.0,255000,1022.0,2.0,2.0,2.0,1.0,2006.0,33404,0.0,249.51076320939336,bajo
single_family,619000.0,590000,1622.0,1.0,2.0,1.0,0.0,1957.0,33334,0.0,363.74845869297167,alto
single_family,2950000.0,2868000,2507.0,1.0,3.0,4.0,0.0,1958.0,33040,0.0,1143.996808934982,alto
condos,520000.0,500000,1070.0,1.0,1.0,1.0,1.0,2006.0,33019,1.0,467.2897196261682,alto
condos,520000.0,468000,888.0,2.0,2.0,1.0,0.0,1967.0,33050,0.0,527.027027027027,medio
single_family,155888.0,149888,937.0,1.0,2.0,2.0,0.0,2025.0,32428,0.0,159.965848452508,bajo
single_family,580000.0,535000,1791.0,1.0,4.0,2.0,0.0,1947.0,33147,0.0,298.71580122836406,alto
single_family,1595000.0,1275000,4469.0,2.0,4.0,4.0,3.0,1990.0,32963,1.0,285.2987245468785,alto
single_family,239990.0,239990,1442.0,1.0,4.0,1.0,0.0,1970.0,32724,1.0,166.42857142857142,bajo
condos,240000.0,230000,1557.0,2.0,3.0,2.0,1.0,2004.0,32225,1.0,147.7199743095697,bajo
condos,298900.0,284750,966.0,1.0,2.0,2.0,0.0,1983.0,34114,0.0,294.7722567287785,bajo
townhomes,285000.0,275000,1659.0,2.0,3.0,2.0,1.0,2022.0,32086,1.0,165.76250753465942,bajo
single_family,475000.0,449000,1500.0,1.0,3.0,2.0,2.0,1966.0,32937,0.0,299.3333333333333,medio
single_family,2350000.0,2175000,3482.0,1.0,4.0,4.0,3.0,2011.0,34113,1.0,624.6410109132682,alto
single_family,960000.0,890000,2143.0,1.0,3.0,2.0,2.0,1972.0,33157,0.0,415.3056462902473,alto
single_family,749000.0,730000,2247.0,1.0,4.0,2.0,2.0,1981.0,33428,0.0,324.8776145972408,alto
condos,160000.0,145000,826.0,1.0,2.0,1.0,1.0,1985.0,34957,0.0,175.544794188862,bajo
single_family,184990.0,184990,1114.0,1.0,3.0,2.0,0.0,2025.0,32428,0.0,166.0592459605027,bajo
single_family,280000.0,280000,1054.0,1.0,3.0,3.0,1.0,2025.0,33971,0.0,265.6546489563567,bajo
single_family,285990.0,285990,1828.0,1.0,4.0,2.0,2.0,2025.0,34434,0.0,156.44967177242887,bajo
townhomes,323000.0,323000,1110.0,1.0,2.0,1.0,0.0,1996.0,33321,1.0,290.990990990991,medio
single_family,549000.0,500000,1206.0,1.0,2.0,1.0,1.0,1958.0,33060,0.0,414.5936981757877,alto
single_family,210000.0,210000,1543.0,1.0,2.0,2.0,1.0,1981.0,34233,0.0,136.09850939727804,bajo
single_family,229900.0,227000,932.0,1.0,3.0,2.0,1.0,1984.0,34287,0.0,243.56223175965664,bajo
single_family,915000.0,907500,1223.0,1.0,3.0,1.0,0.0,1967.0,33040,0.0,742.0278004905969,alto
single_family,305900.0,297000,1435.0,1.0,3.0,2.0,2.0,1955.0,32713,0.0,206.96864111498257,medio
condos,149000.0,146000,840.0,1.0,2.0,1.0,0.0,1974.0,33319,0.0,173.8095238095238,bajo
condos,899000.0,970000,1720.0,1.0,3.0,2.0,2.0,1981.0,33149,0.0,563.953488372093,alto
single_family,824000.0,792500,2259.0,2.0,3.0,2.0,2.0,1988.0,33418,1.0,350.8189464364763,alto
townhomes,500000.0,505000,1650.0,1.0,3.0,2.0,0.0,2019.0,33018,1.0,306.06060606060606,alto
single_family,217500.0,217500,846.0,1.0,2.0,1.0,2.0,1979.0,34668,0.0,257.0921985815603,bajo
single_family,149000.0,130000,1078.0,1.0,2.0,2.0,0.0,1985.0,34275,0.0,120.59369202226345,bajo
condos,189000.0,175000,946.0,1.0,2.0,2.0,0.0,1982.0,34293,0.0,184.9894291754757,bajo
single_family,699000.0,680000,1750.0,1.0,2.0,2.0,2.0,2001.0,34135,0.0,388.57142857142856,alto
mobile,187000.0,147500,352.0,1.0,1.0,1.0,0.0,1980.0,34957,0.0,419.03409090909093,bajo
condos,155000.0,145000,1107.0,1.0,2.0,2.0,0.0,1997.0,33913,0.0,130.98464317976513,bajo
single_family,319900.0,300000,1812.0,1.0,3.0,2.0,2.0,2026.0,33920,0.0,165.56291390728478,medio
single_family,289990.0,289990,1707.0,1.0,4.0,2.0,2.0,2025.0,32533,0.0,169.8828353837141,bajo
single_family,624990.0,545000,1375.0,1.0,3.0,2.0,1.0,1952.0,32250,0.0,396.3636363636364,alto
condos,425000.0,410000,1417.0,1.0,2.0,2.0,2.0,2001.0,33908,0.0,289.3436838390967,medio
single_family,299990.0,319990,2052.0,1.0,4.0,2.0,2.0,2026.0,32907,0.0,155.94054580896687,medio
single_family,287990.0,285000,1828.0,1.0,4.0,2.0,2.0,2025.0,34433,0.0,155.90809628008753,bajo
single_family,318900.0,318900,1438.0,1.0,2.0,2.0,2.0,1989.0,33917,0.0,221.7663421418637,medio
single_family,549900.0,499000,2477.0,1.0,3.0,2.0,2.0,2001.0,33928,1.0,201.45337101332257,alto
condos,476000.0,460000,746.0,1.0,1.0,1.0,1.0,2018.0,33137,1.0,616.6219839142091,medio
condos,148500.0,140000,1111.0,2.0,2.0,2.0,0.0,1987.0,33415,0.0,126.01260126012602,bajo
single_family,535000.0,532000,1642.0,1.0,4.0,2.0,1.0,1963.0,32903,0.0,323.9951278928136,alto
condos,65000.0,62000,738.0,4.0,1.0,1.0,0.0,1980.0,33434,1.0,84.01084010840108,bajo
land,265000.0,255000,1680.0,1.0,3.0,2.0,0.0,1999.0,32136,0.0,151.78571428571428,bajo
condos,419000.0,410000,1200.0,2.0,2.0,2.0,1.0,1984.0,32080,0.0,341.6666666666667,medio
townhomes,419000.0,400000,1008.0,2.0,2.0,2.0,0.0,1992.0,33487,1.0,396.8253968253968,medio
condos,103000.0,103000,644.0,1.0,1.0,1.0,0.0,1979.0,33919,0.0,159.93788819875778,bajo
condos,564500.0,550000,875.0,1.0,2.0,2.0,0.0,1982.0,33957,0.0,628.5714285714286,alto
single_family,269900.0,264900,1354.0,1.0,3.0,2.0,1.0,2025.0,32583,0.0,195.64254062038404,bajo
single_family,293097.0,290000,1824.0,1.0,4.0,2.0,2.0,2025.0,33974,0.0,158.99122807017545,bajo
condos,215000.0,205000,1035.0,3.0,2.0,2.0,0.0,1988.0,34113,0.0,198.06763285024155,bajo
condos,325000.0,315000,1107.0,1.0,2.0,2.0,0.0,1995.0,34119,0.0,284.5528455284553,medio
condos,209000.0,195000,734.0,1.0,1.0,1.0,0.0,1989.0,33324,0.0,265.6675749318801,bajo
single_family,195000.0,192000,1108.0,1.0,3.0,1.0,0.0,1957.0,32218,1.0,173.28519855595667,bajo
condos,2411250.0,2411250,1921.0,1.0,3.0,3.0,2.0,2021.0,33701,0.0,1255.2056220718375,alto
mobile,54000.0,48000,2000.0,1.0,2.0,2.0,0.0,1984.0,33917,0.0,24.0,bajo
single_family,1685000.0,1620000,2482.0,1.0,5.0,4.0,1.0,1989.0,33158,1.0,652.699435938759,alto
townhomes,219900.0,200000,945.0,2.0,1.0,1.0,1.0,1995.0,33321,1.0,211.64021164021165,bajo
single_family,455979.0,435000,2173.0,1.0,4.0,3.0,3.0,2026.0,32097,0.0,200.18407731247123,medio
townhomes,205000.0,174000,880.0,2.0,2.0,2.0,4.0,1982.0,32547,0.0,197.72727272727272,bajo
mobile,215000.0,210000,1344.0,1.0,3.0,2.0,0.0,1978.0,32129,0.0,156.25,bajo
mobile,169000.0,155000,1440.0,1.0,3.0,2.0,0.0,1972.0,33823,0.0,107.63888888888889,bajo
single_family,469000.0,455000,1722.0,1.0,3.0,2.0,2.0,1986.0,33455,0.0,264.2276422764228,medio
single_family,219900.0,215000,2263.0,1.0,4.0,2.0,2.0,2004.0,32208,0.0,95.00662836942112,bajo
condos,299788.0,275000,800.0,1.0,1.0,1.0,0.0,1967.0,33062,0.0,343.75,bajo
single_family,449000.0,454000,1420.0,1.0,4.0,2.0,0.0,2012.0,33023,0.0,319.71830985915494,medio
condos,268000.0,263000,1323.0,1.0,2.0,2.0,1.0,1992.0,33436,0.0,198.79062736205594,bajo
single_family,786500.0,739000,1730.0,1.0,4.0,2.0,0.0,1950.0,33155,0.0,427.1676300578035,alto
single_family,147000.0,139000,1654.0,1.0,3.0,2.0,0.0,1973.0,33950,1.0,84.03869407496977,bajo
single_family,565830.0,545000,2088.0,1.0,3.0,2.0,2.0,2025.0,34120,0.0,261.0153256704981,alto
townhomes,285000.0,285000,1527.0,1.0,3.0,2.0,2.0,2007.0,33034,1.0,186.64047151277015,bajo
single_family,490000.0,470000,1161.0,1.0,2.0,1.0,0.0,1954.0,33010,0.0,404.82342807924203,medio
condos,385000.0,357000,1015.0,1.0,2.0,2.0,0.0,1983.0,34103,0.0,351.7241379310345,medio
townhomes,220000.0,214500,1654.0,2.0,3.0,2.0,1.0,2007.0,32244,1.0,129.6856106408706,bajo
single_family,275000.0,275000,1104.0,1.0,4.0,2.0,0.0,1958.0,32808,0.0,249.09420289855072,bajo
single_family,555000.0,527000,1945.0,1.0,3.0,2.0,2.0,1986.0,33409,0.0,270.9511568123393,alto
single_family,550000.0,550000,1515.0,1.0,3.0,2.0,4.0,1975.0,33032,0.0,363.036303630363,alto
single_family,299500.0,310000,1609.0,1.0,3.0,3.0,2.0,1979.0,33990,0.0,192.66625233064016,medio
mobile,353500.0,340000,2052.0,1.0,3.0,3.0,0.0,1998.0,33565,0.0,165.69200779727095,medio
single_family,299900.0,299900,1197.0,1.0,2.0,2.0,2.0,2025.0,32439,0.0,250.54302422723475,medio
single_family,698999.0,698999,1998.0,1.0,4.0,3.0,0.0,1968.0,33024,0.0,349.8493493493493,alto
condos,439000.0,425000,1449.0,2.0,2.0,2.0,1.0,1990.0,34110,0.0,293.30572808833676,medio
single_family,319999.0,300000,1672.0,1.0,3.0,2.0,2.0,2025.0,33917,0.0,179.42583732057417,medio
single_family,469000.0,485000,2280.0,2.0,4.0,2.0,2.0,2001.0,34952,1.0,212.71929824561403,alto
single_family,3495000.0,3150000,2721.0,1.0,3.0,3.0,2.0,1996.0,34102,0.0,1157.6626240352812,alto
single_family,299500.0,279000,1653.0,1.0,3.0,2.0,2.0,1974.0,34208,0.0,168.78402903811252,bajo
single_family,274000.0,247000,1554.0,1.0,3.0,2.0,2.0,1986.0,33917,0.0,158.94465894465895,bajo
single_family,422980.0,415000,1737.0,1.0,3.0,2.0,2.0,2022.0,32259,0.0,238.91767415083478,medio
single_family,289000.0,260000,1456.0,1.0,2.0,2.0,1.0,1997.0,33974,0.0,178.57142857142858,bajo
condos,209000.0,195000,944.0,1.0,2.0,2.0,0.0,1983.0,33908,0.0,206.5677966101695,bajo
condos,899000.0,850000,1200.0,1.0,2.0,2.0,0.0,1980.0,34145,0.0,708.3333333333334,alto
single_family,449900.0,449900,2294.0,1.0,4.0,2.0,2.0,2002.0,32034,0.0,196.12031386224933,medio
condos,560000.0,530000,1358.0,1.0,2.0,2.0,1.0,1969.0,33019,0.0,390.279823269514,alto
single_family,640000.0,650000,2266.0,1.0,4.0,2.0,0.0,1958.0,33010,0.0,286.84907325684026,alto
single_family,999000.0,985000,1373.0,1.0,3.0,2.0,1.0,1954.0,33155,0.0,717.4071376547706,alto
condos,620000.0,600000,573.0,1.0,1.0,1.0,1.0,1997.0,33139,0.0,1047.1204188481674,alto
single_family,1469000.0,1370000,3218.0,1.0,4.0,3.0,2.0,1974.0,33157,1.0,425.7302672467371,alto
single_family,455000.0,455000,1185.0,1.0,3.0,2.0,0.0,1990.0,33189,0.0,383.9662447257384,medio
single_family,199900.0,198900,1072.0,1.0,2.0,2.0,1.0,1971.0,33905,0.0,185.5410447761194,bajo
condos,134999.0,120000,500.0,1.0,1.0,1.0,0.0,1981.0,34110,0.0,240.0,bajo
single_family,500000.0,500000,1375.0,1.0,4.0,2.0,2.0,1986.0,33411,0.0,363.6363636363636,alto
townhomes,329900.0,329900,1627.0,1.0,3.0,2.0,1.0,2004.0,33411,1.0,202.7658266748617,medio
townhomes,190000.0,195000,1262.0,2.0,2.0,1.0,0.0,1978.0,32309,0.0,154.51664025356578,bajo
condos,159900.0,145000,1145.0,1.0,3.0,2.0,0.0,2012.0,32256,0.0,126.63755458515284,bajo
single_family,649000.0,625000,1329.0,1.0,2.0,2.0,1.0,1964.0,33441,0.0,470.27840481565084,alto
single_family,245000.0,245000,1182.0,1.0,3.0,2.0,1.0,2003.0,32303,0.0,207.27580372250424,bajo
single_family,360000.0,355000,1839.0,1.0,3.0,2.0,2.0,2024.0,33993,0.0,193.03969548667754,medio
single_family,545000.0,545000,1202.0,1.0,3.0,2.0,3.0,1994.0,33177,0.0,453.4109816971714,alto
condos,219500.0,200000,1110.0,4.0,2.0,2.0,0.0,1972.0,33417,0.0,180.18018018018017,bajo
single_family,280000.0,280000,1589.0,1.0,3.0,2.0,2.0,1998.0,33990,0.0,176.21145374449338,bajo
condos,679000.0,600000,1031.0,1.0,1.0,1.0,1.0,2005.0,33131,1.0,581.9592628516004,alto
single_family,3100000.0,3000000,2334.0,1.0,4.0,3.0,0.0,1993.0,33037,0.0,1285.3470437017995,alto
condos,119900.0,105000,700.0,2.0,1.0,1.0,0.0,1975.0,33442,1.0,150.0,bajo
single_family,315000.0,320000,1240.0,1.0,3.0,2.0,2.0,1984.0,33967,0.0,258.06451612903226,medio
single_family,315000.0,323911,1300.0,1.0,3.0,2.0,2.0,2024.0,32909,0.0,249.1623076923077,medio
condos,280000.0,260000,1269.0,1.0,2.0,2.0,0.0,1986.0,32952,0.0,204.8857368006304,bajo
condos,230000.0,219000,634.0,1.0,1.0,1.0,0.0,1987.0,33015,0.0,345.42586750788644,bajo
single_family,400000.0,400000,1365.0,1.0,3.0,2.0,1.0,1964.0,33313,0.0,293.040293040293,medio
condos,129900.0,127400,1280.0,1.0,2.0,2.0,0.0,1980.0,34982,0.0,99.53125,bajo
single_family,525000.0,525000,2242.0,1.0,5.0,2.0,4.0,1979.0,34744,0.0,234.16592328278324,alto
condos,240000.0,245000,1010.0,2.0,2.0,1.0,2.0,1989.0,33014,1.0,242.5742574257426,bajo
condos,109500.0,100000,835.0,3.0,2.0,1.0,0.0,1979.0,33434,1.0,119.76047904191617,bajo
single_family,255990.0,253990,1474.0,1.0,3.0,2.0,2.0,2026.0,32583,0.0,172.3134328358209,bajo
single_family,674952.0,635000,2395.0,2.0,4.0,3.0,2.0,2025.0,32081,0.0,265.1356993736952,alto
single_family,320990.0,323724,1775.0,1.0,4.0,2.0,2.0,2025.0,32244,0.0,182.37971830985916,medio
condos,995000.0,910000,3000.0,2.0,4.0,3.0,2.0,2005.0,33912,0.0,303.3333333333333,alto
single_family,555000.0,580000,1325.0,1.0,3.0,2.0,1.0,1967.0,33410,0.0,437.7358490566038,alto
condos,79995.0,68500,764.0,4.0,1.0,1.0,0.0,1980.0,33461,1.0,89.65968586387434,bajo
mobile,117000.0,112000,366.0,1.0,1.0,1.0,0.0,2017.0,34114,0.0,306.0109289617486,bajo
single_family,444990.0,444990,884.0,1.0,3.0,1.0,0.0,1953.0,33167,0.0,503.38235294117646,medio
single_family,825000.0,808000,900.0,1.0,2.0,2.0,0.0,1990.0,33042,0.0,897.7777777777778,alto
condos,165000.0,150000,1112.0,1.0,2.0,2.0,0.0,2003.0,32256,0.0,134.89208633093526,bajo
condos,224000.0,210000,1385.0,1.0,2.0,2.0,0.0,1985.0,33433,0.0,151.6245487364621,bajo
condos,275000.0,250000,1490.0,2.0,3.0,2.0,0.0,1998.0,34114,0.0,167.78523489932886,bajo
condos,224000.0,214000,1138.0,1.0,2.0,2.0,1.0,2002.0,32224,0.0,188.04920913884007,bajo
condos,2300000.0,2200000,2252.0,1.0,3.0,3.0,1.0,1985.0,34103,0.0,976.9094138543517,alto
single_family,225000.0,185000,912.0,1.0,3.0,1.0,0.0,1974.0,34956,0.0,202.85087719298247,bajo
single_family,144900.0,95000,1119.0,1.0,3.0,1.0,0.0,1962.0,32254,1.0,84.89722966934764,bajo
condos,695000.0,610000,1048.0,1.0,2.0,2.0,1.0,2019.0,33137,0.0,582.0610687022901,alto
single_family,545000.0,500000,1858.0,1.0,3.0,2.0,2.0,1997.0,34134,0.0,269.1065662002153,alto
single_family,215000.0,200000,1029.0,1.0,2.0,2.0,0.0,1983.0,33455,0.0,194.3634596695821,bajo
single_family,385000.0,380000,1502.0,1.0,3.0,2.0,2.0,2022.0,34715,0.0,252.99600532623168,medio
single_family,274900.0,264000,1189.0,1.0,3.0,2.0,2.0,2025.0,33976,0.0,222.03532380151387,bajo
single_family,130000.0,120000,624.0,1.0,2.0,1.0,0.0,1935.0,32433,0.0,192.30769230769232,bajo
single_family,524000.0,515000,1522.0,1.0,4.0,2.0,0.0,1965.0,33024,0.0,338.3705650459921,alto
single_family,331900.0,267750,2466.0,1.0,4.0,2.0,2.0,2003.0,32073,1.0,108.57664233576642,bajo
single_family,169000.0,160000,1238.0,1.0,2.0,2.0,0.0,1976.0,33436,0.0,129.24071082390952,bajo
condos,599000.0,560000,1440.0,1.0,2.0,2.0,1.0,1971.0,33009,0.0,388.8888888888889,alto
townhomes,1200000.0,1200000,1603.0,3.0,3.0,3.0,2.0,2001.0,33401,0.0,748.5963817841547,alto
single_family,599111.0,575000,1500.0,1.0,3.0,2.0,0.0,1964.0,33311,0.0,383.3333333333333,alto
townhomes,469900.0,453400,1754.0,1.0,3.0,2.0,0.0,1980.0,33184,1.0,258.49486887115165,medio
condos,300000.0,270000,956.0,1.0,2.0,2.0,1.0,1986.0,33183,0.0,282.4267782426778,bajo
single_family,625000.0,625000,2770.0,2.0,5.0,3.0,2.0,2022.0,32578,0.0,225.6317689530686,alto
single_family,344990.0,342990,2605.0,2.0,5.0,3.0,2.0,2025.0,32669,0.0,131.66602687140116,medio
land,425000.0,390000,1680.0,1.0,3.0,2.0,0.0,1999.0,32459,0.0,232.14285714285714,medio
single_family,695000.0,665000,1608.0,1.0,3.0,2.0,2.0,1999.0,33184,1.0,413.55721393034827,alto
single_family,499990.0,499990,2002.0,1.0,6.0,2.0,0.0,2019.0,34759,0.0,249.74525474525475,alto
single_family,409000.0,405000,2230.0,1.0,3.0,2.0,2.0,2012.0,33598,0.0,181.61434977578475,medio
single_family,305000.0,300000,1389.0,1.0,3.0,2.0,2.0,2021.0,33954,0.0,215.9827213822894,medio
single_family,1995000.0,1900000,4710.0,2.0,4.0,5.0,3.0,2004.0,32224,2.0,403.39702760084924,alto
mobile,18500.0,10500,1680.0,1.0,2.0,2.0,0.0,1980.0,34285,0.0,6.25,bajo
multi_family,543549.0,532593,1418.0,1.0,2.0,2.0,1.0,2026.0,32461,0.0,375.5944992947814,alto
single_family,339000.0,341500,1320.0,1.0,3.0,2.0,2.0,1979.0,32129,0.0,258.7121212121212,medio
single_family,400000.0,400000,1302.0,1.0,3.0,2.0,0.0,1987.0,33612,0.0,307.21966205837174,medio
mobile,140000.0,120000,1302.0,1.0,2.0,2.0,1.0,1978.0,32905,0.0,92.16589861751152,bajo
townhomes,410000.0,410000,1760.0,1.0,3.0,2.0,0.0,1983.0,33174,1.0,232.95454545454547,medio
single_family,275000.0,310000,1174.0,1.0,3.0,2.0,1.0,1972.0,33615,0.0,264.05451448040884,medio
single_family,250000.0,305500,1434.0,1.0,2.0,2.0,2.0,1969.0,34231,0.0,213.04044630404462,medio
single_family,429000.0,429000,1654.0,1.0,3.0,2.0,2.0,1975.0,32779,0.0,259.3712212817412,medio
single_family,274500.0,265500,1252.0,1.0,3.0,2.0,2.0,2025.0,33971,0.0,212.06070287539936,bajo
condos,149500.0,140000,1291.0,2.0,3.0,3.0,0.0,2005.0,32244,0.0,108.44306738962045,bajo
single_family,600000.0,620000,1682.0,1.0,3.0,2.0,0.0,1984.0,33173,0.0,368.6087990487515,alto
